access,array_size,bits,default,default_changed,description,flag,invalid,map_offset,max,min,name,permission,read_permission,readable,reserved,resolved_access,resolved_array_size,resolved_bit_offset,resolved_bits,resolved_default,resolved_max,resolved_min,resolved_offset,resolved_read_permission,resolved_total_size,resolved_type,resolved_type_size,resolved_write_permission,type,use_bitfields,use_defines,use_enums,writable,write_permission
read-write,128,,,,The tick when the event occurred,,,1369,,,trace.tick[17],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1373,,,trace.tick[18],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1377,,,trace.tick[19],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1381,,,trace.tick[20],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1385,,,trace.tick[21],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1389,,,trace.tick[22],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1393,,,trace.tick[23],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1397,,,trace.tick[24],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1401,,,trace.tick[25],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1405,,,trace.tick[26],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1409,,,trace.tick[27],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1413,,,trace.tick[28],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1417,,,trace.tick[29],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1421,,,trace.tick[30],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1425,,,trace.tick[31],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1429,,,trace.tick[32],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1433,,,trace.tick[33],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1437,,,trace.tick[34],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1441,,,trace.tick[35],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1445,,,trace.tick[36],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1449,,,trace.tick[37],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1453,,,trace.tick[38],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1457,,,trace.tick[39],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1461,,,trace.tick[40],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1465,,,trace.tick[41],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1469,,,trace.tick[42],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1473,,,trace.tick[43],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1477,,,trace.tick[44],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1481,,,trace.tick[45],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1485,,,trace.tick[46],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1489,,,trace.tick[47],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1493,,,trace.tick[48],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1497,,,trace.tick[49],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1501,,,trace.tick[50],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1505,,,trace.tick[51],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1509,,,trace.tick[52],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1513,,,trace.tick[53],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1517,,,trace.tick[54],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1521,,,trace.tick[55],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1525,,,trace.tick[56],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1529,,,trace.tick[57],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1533,,,trace.tick[58],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1537,,,trace.tick[59],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1541,,,trace.tick[60],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1545,,,trace.tick[61],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1549,,,trace.tick[62],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1553,,,trace.tick[63],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1557,,,trace.tick[64],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1561,,,trace.tick[65],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1565,,,trace.tick[66],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1569,,,trace.tick[67],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1573,,,trace.tick[68],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1577,,,trace.tick[69],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1581,,,trace.tick[70],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1585,,,trace.tick[71],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1589,,,trace.tick[72],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1593,,,trace.tick[73],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1597,,,trace.tick[74],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1601,,,trace.tick[75],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1605,,,trace.tick[76],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1609,,,trace.tick[77],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1613,,,trace.tick[78],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1617,,,trace.tick[79],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1621,,,trace.tick[80],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1625,,,trace.tick[81],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1629,,,trace.tick[82],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1633,,,trace.tick[83],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1637,,,trace.tick[84],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1641,,,trace.tick[85],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1645,,,trace.tick[86],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1649,,,trace.tick[87],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1653,,,trace.tick[88],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1657,,,trace.tick[89],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1661,,,trace.tick[90],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1665,,,trace.tick[91],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1669,,,trace.tick[92],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1673,,,trace.tick[93],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1677,,,trace.tick[94],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1681,,,trace.tick[95],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1685,,,trace.tick[96],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1689,,,trace.tick[97],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1693,,,trace.tick[98],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1697,,,trace.tick[99],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1701,,,trace.tick[100],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1705,,,trace.tick[101],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1709,,,trace.tick[102],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1713,,,trace.tick[103],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1717,,,trace.tick[104],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1721,,,trace.tick[105],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1725,,,trace.tick[106],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1729,,,trace.tick[107],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1733,,,trace.tick[108],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1737,,,trace.tick[109],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1741,,,trace.tick[110],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1745,,,trace.tick[111],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1749,,,trace.tick[112],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1753,,,trace.tick[113],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1757,,,trace.tick[114],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick when the event occurred,,,1761,,,trace.tick[115],interface,[0],False,,0,128,,,,,,516,0,512,uint32_t,4,0,uint32_t,False,False,False,False,[None]
